date,Nowcast_A,Actual_A,Difference_A,Overall_RMSE_A,Month_RMSE_A,Quarter_RMSE_A,Year_RMSE_A,Period_RMSE_A,Nowcast_Q,Actual_Q,Difference_Q,Overall_RMSE_Q,Month_RMSE_Q,Quarter_RMSE_Q,Period_RMSE_Q,ForecastQ1,ForecastQ2,ForecastQ3,ForecastQ4
2017-11-01,6.569670706674913,6.930988359106127,-0.3613176524312145,5.372954124200143,2.63321293360788,5.897776496741983,0.5082351366371097,0.31733861032107896,6.35174588498339,6.641205761074875,-0.2894598760914855,11.014396289975046,8.12341826043039,0.27697161020366706,0.560057974058589,6.35174588498339,6.35174588498339,6.35174588498339,6.35174588498339
2017-12-01,6.863290951887757,6.930988359106127,-0.06769740721837003,5.372954124200143,4.667185758438953,5.421687002399692,0.5082351366371097,0.31733861032107896,6.391074237986241,6.641205761074875,-0.2501315230886343,11.014396289975046,14.327706824277788,0.27697161020366706,0.560057974058589,6.391074237986241,6.391074237986241,6.391074237986241,6.391074237986241
2018-01-01,,6.341485548182635,,5.372954124200143,,4.712837792932694,0.061966560706618476,0.31733861032107896,,6.45455988268846,,11.014396289975046,7.6225539432296605,0.055416885892908496,0.560057974058589,,,,
2018-02-01,,6.341485548182635,,5.372954124200143,,5.897776496741983,0.061966560706618476,0.31733861032107896,,6.45455988268846,,11.014396289975046,8.12341826043039,0.055416885892908496,0.560057974058589,,,,
2018-03-01,6.3991429967955815,6.341485548182635,0.05765744861294664,5.372954124200143,7.130842467991295,5.421687002399692,0.061966560706618476,0.31733861032107896,6.399142996795551,6.45455988268846,-0.055416885892908496,11.014396289975046,14.327706824277788,0.055416885892908496,0.560057974058589,6.399142996795551,6.399142996795551,6.399142996795551,6.399142996795551
2018-04-01,6.3991429967955815,6.341485548182635,0.05765744861294664,5.372954124200143,6.63814243138198,4.712837792932694,0.061966560706618476,0.31733861032107896,6.399142996795551,6.378895138790686,0.020247858004865726,11.014396289975046,7.6225539432296605,0.020841112355089838,0.560057974058589,6.399142996795551,6.399142996795551,6.399142996795551,6.399142996795551
2018-05-01,6.3991429967955815,6.341485548182635,0.05765744861294664,5.372954124200143,6.641186187023336,5.897776496741983,0.061966560706618476,0.31733861032107896,6.399142996795551,6.378895138790686,0.020247858004865726,11.014396289975046,8.12341826043039,0.020841112355089838,0.560057974058589,6.399142996795551,6.399142996795551,6.399142996795551,6.399142996795551
2018-06-01,6.4132520500294055,6.341485548182635,0.07176650184677058,5.372954124200143,6.278422503762641,5.421687002399692,0.061966560706618476,0.31733861032107896,6.400874774479705,6.378895138790686,0.021979635689019617,11.014396289975046,14.327706824277788,0.020841112355089838,0.560057974058589,6.400874774479705,6.400874774479705,6.400874774479705,6.400874774479705
2018-07-01,6.4132520500294055,6.341485548182635,0.07176650184677058,5.372954124200143,3.706023935782919,4.712837792932694,0.061966560706618476,0.31733861032107896,6.400874774479705,6.145971043999454,0.25490373048025106,11.014396289975046,7.6225539432296605,0.25468190749899744,0.560057974058589,6.400874774479705,6.400874774479705,6.400874774479705,6.400874774479705
2018-08-01,6.4132520500294055,6.341485548182635,0.07176650184677058,5.372954124200143,6.976423077062486,5.897776496741983,0.061966560706618476,0.31733861032107896,6.400874774479705,6.145971043999454,0.25490373048025106,11.014396289975046,8.12341826043039,0.25468190749899744,0.560057974058589,6.400874774479705,6.400874774479705,6.400874774479705,6.400874774479705
2018-09-01,6.407233297968107,6.341485548182635,0.06574774978547193,5.372954124200143,2.351304630438672,5.421687002399692,0.061966560706618476,0.31733861032107896,6.400208724913371,6.145971043999454,0.2542376809139171,11.014396289975046,14.327706824277788,0.25468190749899744,0.560057974058589,6.400208724913371,6.400208724913371,6.400208724913371,6.400208724913371
2018-10-01,6.407233297968107,6.341485548182635,0.06574774978547193,5.372954124200143,2.7240167756319953,4.712837792932694,0.061966560706618476,0.31733861032107896,6.400208724913371,6.383800794493566,0.01640793041980526,11.014396289975046,7.6225539432296605,0.014354924131639264,0.560057974058589,6.400208724913371,6.400208724913371,6.400208724913371,6.400208724913371
2018-11-01,6.407233297968107,6.341485548182635,0.06574774978547193,5.372954124200143,2.63321293360788,5.897776496741983,0.061966560706618476,0.31733861032107896,6.400208724913371,6.383800794493566,0.01640793041980526,11.014396289975046,8.12341826043039,0.014354924131639264,0.560057974058589,6.400208724913371,6.400208724913371,6.400208724913371,6.400208724913371
2018-12-01,6.343895973223979,6.341485548182635,0.0024104250413437,5.372954124200143,4.667185758438953,5.421687002399692,0.061966560706618476,0.31733861032107896,6.392731146062962,6.383800794493566,0.008930351569396144,11.014396289975046,14.327706824277788,0.014354924131639264,0.560057974058589,6.392731146062962,6.392731146062962,6.392731146062962,6.392731146062962
2019-01-01,,6.118525685547538,,5.372954124200143,,4.712837792932694,0.18226413276445444,0.31733861032107896,,5.873679253937936,,11.014396289975046,7.6225539432296605,0.5187967392230437,0.560057974058589,,,,
2019-02-01,,6.118525685547538,,5.372954124200143,,5.897776496741983,0.18226413276445444,0.31733861032107896,,5.873679253937936,,11.014396289975046,8.12341826043039,0.5187967392230437,0.560057974058589,,,,
2019-03-01,6.392475993160973,6.118525685547538,0.2739503076134353,5.372954124200143,7.130842467991295,5.421687002399692,0.18226413276445444,0.31733861032107896,6.392475993160979,5.873679253937936,0.5187967392230437,11.014396289975046,14.327706824277788,0.5187967392230437,0.560057974058589,6.392475993160979,6.392475993160979,6.392475993160979,6.392475993160979
2019-04-01,6.392475993160973,6.118525685547538,0.2739503076134353,5.372954124200143,6.63814243138198,4.712837792932694,0.18226413276445444,0.31733861032107896,6.392475993160979,5.625398550302285,0.7670774428586942,11.014396289975046,7.6225539432296605,0.7623040403890388,0.560057974058589,6.392475993160979,6.392475993160979,6.392475993160979,6.392475993160979
2019-05-01,6.392475993160973,6.118525685547538,0.2739503076134353,5.372954124200143,6.641186187023336,5.897776496741983,0.18226413276445444,0.31733861032107896,6.392475993160979,5.625398550302285,0.7670774428586942,11.014396289975046,8.12341826043039,0.7623040403890388,0.560057974058589,6.392475993160979,6.392475993160979,6.392475993160979,6.392475993160979
2019-06-01,6.261653561453273,6.118525685547538,0.14312787590573528,5.372954124200143,6.278422503762641,5.421687002399692,0.18226413276445444,0.31733861032107896,6.378064972627005,5.625398550302285,0.7526664223247197,11.014396289975046,14.327706824277788,0.7623040403890388,0.560057974058589,6.378064972627005,6.378064972627005,6.378064972627005,6.378064972627005
2019-07-01,6.261653561453273,6.118525685547538,0.14312787590573528,5.372954124200143,3.706023935782919,4.712837792932694,0.18226413276445444,0.31733861032107896,6.378064972627005,6.329033643492488,0.04903132913451724,11.014396289975046,7.6225539432296605,0.04332513056518549,0.560057974058589,6.378064972627005,6.378064972627005,6.378064972627005,6.378064972627005
2019-08-01,6.261653561453273,6.118525685547538,0.14312787590573528,5.372954124200143,6.976423077062486,5.897776496741983,0.18226413276445444,0.31733861032107896,6.378064972627005,6.329033643492488,0.04903132913451724,11.014396289975046,8.12341826043039,0.04332513056518549,0.560057974058589,6.378064972627005,6.378064972627005,6.378064972627005,6.378064972627005
2019-09-01,6.056747245886518,6.118525685547538,-0.061778439661019924,5.372954124200143,2.351304630438672,5.421687002399692,0.18226413276445444,0.31733861032107896,6.357722636888499,6.329033643492488,0.028688993396011497,11.014396289975046,14.327706824277788,0.04332513056518549,0.560057974058589,6.357722636888499,6.357722636888499,6.357722636888499,6.357722636888499
2019-10-01,6.056747245886518,6.118525685547538,-0.061778439661019924,5.372954124200143,2.7240167756319953,4.712837792932694,0.18226413276445444,0.31733861032107896,6.357722636888499,6.612092124136315,-0.25436948724781594,11.014396289975046,7.6225539432296605,0.25474725368480194,0.560057974058589,6.357722636888499,6.357722636888499,6.357722636888499,6.357722636888499
2019-11-01,,6.118525685547538,,5.372954124200143,2.63321293360788,5.897776496741983,0.18226413276445444,0.31733861032107896,,6.612092124136315,,11.014396289975046,8.12341826043039,0.25474725368480194,0.560057974058589,,,,
2019-12-01,6.049636674020609,6.118525685547538,-0.06888901152692917,5.372954124200143,4.667185758438953,5.421687002399692,0.18226413276445444,0.31733861032107896,6.356967663378079,6.612092124136315,-0.25512446075823636,11.014396289975046,14.327706824277788,0.25474725368480194,0.560057974058589,6.356967663378079,6.356967663378079,6.356967663378079,6.356967663378079
2020-01-01,,-9.518294763329093,,5.372954124200143,,4.712837792932694,12.272821115568888,7.591875147018563,,-0.6582839596307899,,11.014396289975046,7.6225539432296605,7.0217932758488235,15.566636962777975,,,,
2020-02-01,,-9.518294763329093,,5.372954124200143,,5.897776496741983,12.272821115568888,7.591875147018563,,-0.6582839596307899,,11.014396289975046,8.12341826043039,7.0217932758488235,15.566636962777975,,,,
2020-03-01,6.36350931621803,-9.518294763329093,15.881804079547123,5.372954124200143,7.130842467991295,5.421687002399692,12.272821115568888,7.591875147018563,6.363509316218034,-0.6582839596307899,7.0217932758488235,11.014396289975046,14.327706824277788,7.0217932758488235,15.566636962777975,6.363509316218034,6.363509316218034,6.363509316218034,6.363509316218034
2020-04-01,6.36350931621803,-9.518294763329093,15.881804079547123,5.372954124200143,6.63814243138198,4.712837792932694,12.272821115568888,7.591875147018563,6.363509316218034,-16.907216168587325,23.27072548480536,11.014396289975046,7.6225539432296605,22.947253335245858,15.566636962777975,6.363509316218034,6.363509316218034,6.363509316218034,6.363509316218034
2020-05-01,6.36350931621803,-9.518294763329093,15.881804079547123,5.372954124200143,6.641186187023336,5.897776496741983,12.272821115568888,7.591875147018563,6.363509316218034,-16.907216168587325,23.27072548480536,11.014396289975046,8.12341826043039,22.947253335245858,15.566636962777975,6.363509316218034,6.363509316218034,6.363509316218034,6.363509316218034
2020-06-01,3.9608686245830693,-9.518294763329093,13.479163387912163,5.372954124200143,6.278422503762641,5.421687002399692,12.272821115568888,7.591875147018563,5.379012263283262,-16.907216168587325,22.286228431870587,11.014396289975046,14.327706824277788,22.947253335245858,15.566636962777975,4.650421362610978,5.379012263283262,5.337320645719977,5.313015376827486
2020-07-01,,-9.518294763329093,,5.372954124200143,3.706023935782919,4.712837792932694,12.272821115568888,7.591875147018563,,-11.550428607127628,,11.014396289975046,7.6225539432296605,14.783100866725713,15.566636962777975,,,,
2020-08-01,4.1031571087444485,-9.518294763329093,13.621451872073543,5.372954124200143,6.976423077062486,5.897776496741983,12.272821115568888,7.591875147018563,5.410545493393959,-11.550428607127628,16.96097410052159,11.014396289975046,8.12341826043039,14.783100866725713,15.566636962777975,4.650421362610978,5.747320271998759,5.410545493393959,5.423173179167225
2020-09-01,-4.082452789463997,-9.518294763329093,5.435841973865096,5.372954124200143,2.351304630438672,5.421687002399692,12.272821115568888,7.591875147018563,0.6727256516146252,-11.550428607127628,12.223154258742253,11.014396289975046,14.327706824277788,14.783100866725713,15.566636962777975,2.0511510572653266,-11.290031747880413,0.6727256516146252,0.9436157234489926
2020-10-01,-3.1182703293457847,-9.518294763329093,6.400024433983308,5.372954124200143,2.7240167756319953,4.712837792932694,12.272821115568888,7.591875147018563,4.239557003388747,-8.2254200476649,12.464977051053646,11.014396289975046,7.6225539432296605,25.83972604451141,15.566636962777975,2.0511510572653266,-11.290031747880413,0.9632013919974076,4.239557003388747
2020-11-01,-3.836632042360699,-9.518294763329093,5.681662720968394,5.372954124200143,2.63321293360788,5.897776496741983,12.272821115568888,7.591875147018563,1.591483317304843,-8.2254200476649,9.816903364969743,11.014396289975046,8.12341826043039,25.83972604451141,15.566636962777975,2.0511510572653266,-11.290031747880413,0.9632013919974076,1.591483317304843
2020-12-01,1.8343420234670393,-9.518294763329093,11.352636786796133,5.372954124200143,4.667185758438953,5.421687002399692,12.272821115568888,7.591875147018563,33.623439932097455,-8.2254200476649,41.84885997976235,11.014396289975046,14.327706824277788,25.83972604451141,15.566636962777975,2.221405411896252,-12.976713159394368,-5.047422593958744,33.623439932097455
2021-01-01,,5.703155951820382,,5.372954124200143,,4.712837792932694,5.484726689299286,7.591875147018563,,-3.7999653602838634,,11.014396289975046,7.6225539432296605,27.929923121171857,15.566636962777975,,,,
2021-02-01,,5.703155951820382,,5.372954124200143,,5.897776496741983,5.484726689299286,7.591875147018563,,-3.7999653602838634,,11.014396289975046,8.12341826043039,27.929923121171857,15.566636962777975,,,,
2021-03-01,12.632296874879302,5.703155951820382,6.929140923058919,5.372954124200143,7.130842467991295,5.421687002399692,5.484726689299286,7.591875147018563,24.129957760887994,-3.7999653602838634,27.929923121171857,11.014396289975046,14.327706824277788,27.929923121171857,15.566636962777975,24.12995776088799,5.9487303737923956,8.203735104093841,11.601451594731703
2021-04-01,8.569817783925826,5.703155951820382,2.866661832105444,5.372954124200143,6.63814243138198,4.712837792932694,5.484726689299286,7.591875147018563,-1.856618715002944,12.131220488777439,-13.987839203780382,11.014396289975046,7.6225539432296605,25.533370073699917,15.566636962777975,23.784858438965063,-1.856618715002944,2.7304477371329003,8.545844185057945
2021-05-01,8.683510652584147,5.703155951820382,2.9803547007637645,5.372954124200143,6.641186187023336,5.897776496741983,5.484726689299286,7.591875147018563,2.3185017638626686,12.131220488777439,-9.81271872491477,11.014396289975046,8.12341826043039,25.533370073699917,15.566636962777975,23.784858438965063,2.318501763862669,3.1727351702829907,4.9955178610068
2021-06-01,-1.6165641978291956,5.703155951820382,-7.319720149649578,5.372954124200143,6.278422503762641,5.421687002399692,5.484726689299286,7.591875147018563,52.92227180639409,12.131220488777439,40.791051317616656,11.014396289975046,14.327706824277788,25.533370073699917,15.566636962777975,0.4663060167014734,52.92227180639409,69.46138025558731,-107.34719901688207
2021-07-01,-2.5334629642756124,5.703155951820382,-8.236618916095996,5.372954124200143,3.706023935782919,4.712837792932694,5.484726689299286,7.591875147018563,-0.527542725843201,7.017252922472839,-7.54479564831604,11.014396289975046,7.6225539432296605,6.761288697618839,15.566636962777975,0.4663060167014734,-14.611333673497635,-0.5275427258432002,7.2804300022836275
2021-08-01,-4.557616619402238,5.703155951820382,-10.26077257122262,5.372954124200143,6.976423077062486,5.897776496741983,5.484726689299286,7.591875147018563,-1.7883616878771047,7.017252922472839,-8.805614610349943,11.014396289975046,8.12341826043039,6.761288697618839,15.566636962777975,0.4663060167014734,-14.611333673497635,-1.7883616878771056,1.0044846726795038
2021-09-01,3.966423283791798,5.703155951820382,-1.7367326680285844,5.372954124200143,2.351304630438672,5.421687002399692,5.484726689299286,7.591875147018563,5.379484771363618,7.017252922472839,-1.6377681511092206,11.014396289975046,14.327706824277788,6.761288697618839,15.566636962777975,1.288588255187718,7.013347667462421,5.379484771363618,2.8815105862090586
2021-10-01,3.963854898737851,5.703155951820382,-1.7393010530825315,5.372954124200143,2.7240167756319953,4.712837792932694,5.484726689299286,7.591875147018563,3.0237827081216935,7.789828439743696,-4.766045731622002,11.014396289975046,7.6225539432296605,4.0248369074462325,15.566636962777975,1.288588255187718,7.013347667462421,5.202579470359936,3.023782708121694
2021-11-01,4.315598381947683,5.703155951820382,-1.3875575698726994,5.372954124200143,2.63321293360788,5.897776496741983,5.484726689299286,7.591875147018563,4.302137252559686,7.789828439743696,-3.4876911871840095,11.014396289975046,8.12341826043039,4.0248369074462325,15.566636962777975,1.288588255187718,7.013347667462421,5.202579470359936,4.302137252559686
2021-12-01,4.684020087570229,5.703155951820382,-1.0191358642501536,5.372954124200143,4.667185758438953,5.421687002399692,5.484726689299286,7.591875147018563,4.085944712957616,7.789828439743696,-3.7038837267860796,11.014396289975046,14.327706824277788,4.0248369074462325,15.566636962777975,1.2761090128636807,7.019696923006795,5.251629781032934,4.085944712957616
2022-01-01,,7.599235283622274,,5.372954124200143,,4.712837792932694,1.226334677554399,7.591875147018563,,8.154889851331681,,11.014396289975046,7.6225539432296605,0.6162798084678904,15.566636962777975,,,,
2022-02-01,,7.599235283622274,,5.372954124200143,,5.897776496741983,1.226334677554399,7.591875147018563,,8.154889851331681,,11.014396289975046,8.12341826043039,0.6162798084678904,15.566636962777975,,,,
2022-03-01,5.502204910149833,7.599235283622274,-2.0970303734724416,5.372954124200143,7.130842467991295,5.421687002399692,1.226334677554399,7.591875147018563,8.771169659799572,8.154889851331681,0.6162798084678904,11.014396289975046,14.327706824277788,0.6162798084678904,15.566636962777975,8.771169659799572,4.129189767948981,5.277069579383297,4.239411648988152
2022-04-01,5.731374454957638,7.599235283622274,-1.8678608286646359,5.372954124200143,6.63814243138198,4.712837792932694,1.226334677554399,7.591875147018563,5.115383205803339,7.4725068038028475,-2.357123597999508,11.014396289975046,7.6225539432296605,2.1159182878680602,15.566636962777975,8.73624780026614,5.115383205803339,4.4264251917014,4.927791900995172
2022-05-01,5.848048777016146,7.599235283622274,-1.7511865066061283,5.372954124200143,6.641186187023336,5.897776496741983,1.226334677554399,7.591875147018563,5.318502257028095,7.4725068038028475,-2.154004546774752,11.014396289975046,8.12341826043039,2.1159182878680602,15.566636962777975,8.73624780026614,5.318502257028095,4.217648697065426,5.339846050678307
2022-06-01,6.669880744000567,7.599235283622274,-0.9293545396217073,5.372954124200143,6.278422503762641,5.421687002399692,1.226334677554399,7.591875147018563,9.27127398135281,7.4725068038028475,1.798767177549962,11.014396289975046,14.327706824277788,2.1159182878680602,15.566636962777975,8.610848730122115,9.27127398135281,4.53023250180889,4.949326431807198
2022-07-01,6.9287953929508594,7.599235283622274,-0.6704398906714149,5.372954124200143,3.706023935782919,4.712837792932694,1.226334677554399,7.591875147018563,5.178314979363483,7.635937304277829,-2.457622324914346,11.014396289975046,7.6225539432296605,1.9430582627531028,15.566636962777975,8.610848730122115,9.453667169416462,5.178314979363483,5.157774582267962
2022-08-01,8.501334276230054,7.599235283622274,0.9020989926077796,5.372954124200143,6.976423077062486,5.897776496741983,1.226334677554399,7.591875147018563,9.08208698903725,7.635937304277829,1.4461496847594217,11.014396289975046,8.12341826043039,1.9430582627531028,15.566636962777975,8.610848730122115,9.453667169416462,9.08208698903725,7.440749630340948
2022-09-01,6.914770034295792,7.599235283622274,-0.6844652493264824,5.372954124200143,2.351304630438672,5.421687002399692,1.226334677554399,7.591875147018563,5.848433504362386,7.635937304277829,-1.7875037999154433,11.014396289975046,14.327706824277788,1.9430582627531028,15.566636962777975,8.250450067736189,9.0172871872965,5.848433504362386,6.30701995669622
2022-10-01,6.968811881024761,7.599235283622274,-0.6304234025975131,5.372954124200143,2.7240167756319953,4.712837792932694,1.226334677554399,7.591875147018563,6.246719277665159,7.2255438251461745,-0.9788245474810155,11.014396289975046,7.6225539432296605,1.9387204666634807,15.566636962777975,8.250450067736189,9.0172871872965,6.145671352765593,6.246719277665159
2022-11-01,7.026896859710496,7.599235283622274,-0.5723384239117779,5.372954124200143,2.63321293360788,5.897776496741983,1.226334677554399,7.591875147018563,6.453733063363168,7.2255438251461745,-0.7718107617830068,11.014396289975046,8.12341826043039,1.9387204666634807,15.566636962777975,8.250450067736189,9.0172871872965,6.145671352765593,6.453733063363168
2022-12-01,8.474108448676777,7.599235283622274,0.8748731650545025,5.372954124200143,4.667185758438953,5.421687002399692,1.226334677554399,7.591875147018563,10.343575543526235,7.2255438251461745,3.1180317183800605,11.014396289975046,14.327706824277788,1.9387204666634807,15.566636962777975,8.243062638634669,9.05411274920245,6.875193358177771,10.343575543526235
